frame_index,stage,is_keyframe,fileName,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y
10,0,0,frame0010.jpg,0.6209892630577087,0.4392145872116089,0.6327648162841797,0.42735713720321655,0.6408599615097046,0.42631882429122925,0.6481493711471558,0.42499202489852905,0.6090430617332458,0.4271221160888672,0.6007052063941956,0.42577898502349854,0.5924894213676453,0.4237201511859894,0.6570098996162415,0.41856569051742554,0.5832897424697876,0.41432660818099976,0.6313443183898926,0.44455599784851074,0.6061267852783203,0.44349032640457153,0.703945517539978,0.4417470693588257,0.538081169128418,0.46740853786468506,0.6660271883010864,0.526732325553894,0.5594606399536133,0.5517581701278687,0.646949052810669,0.6089949607849121,0.6052883267402649,0.624645471572876,0.6459993124008179,0.630878746509552,0.6092127561569214,0.6490337252616882,0.644715428352356,0.6311342120170593,0.6243902444839478,0.6460651159286499,0.6425530910491943,0.6231249570846558,0.6250312328338623,0.6365847587585449,0.6512577533721924,0.5746793746948242,0.5512712001800537,0.5777966976165771,0.6733139753341675,0.6943162679672241,0.5204640626907349,0.6928120851516724,0.706017255783081,0.8003728985786438,0.49893951416015625,0.7949796915054321,0.6944687962532043,0.8104711771011353,0.5055902004241943,0.806333065032959,0.7243258953094482,0.8388464450836182,0.472371906042099,0.8368330597877502
11,0,0,frame0011.jpg,0.6206440925598145,0.4397399425506592,0.6326876878738403,0.42779719829559326,0.6408324241638184,0.42685413360595703,0.648144543170929,0.42553454637527466,0.608985960483551,0.42748868465423584,0.600658655166626,0.4261758029460907,0.5923605561256409,0.4241209030151367,0.656978964805603,0.41906309127807617,0.5827175378799438,0.4147498607635498,0.6308040618896484,0.44516485929489136,0.6054478883743286,0.4440295696258545,0.70341956615448,0.4418868124485016,0.5380526781082153,0.4675258994102478,0.6655111312866211,0.5276849269866943,0.5594190955162048,0.5517294406890869,0.6455463171005249,0.6098202466964722,0.6050922274589539,0.6246927380561829,0.6439418792724609,0.6321766376495361,0.6084955334663391,0.6491077542304993,0.6430113315582275,0.6326459646224976,0.6241496205329895,0.6460561752319336,0.6414715051651001,0.6241524815559387,0.6249816417694092,0.6366180181503296,0.650810956954956,0.574399471282959,0.5509174466133118,0.5776891112327576,0.6729910373687744,0.6942776441574097,0.5203943848609924,0.6928877830505371,0.7060030698776245,0.8004230856895447,0.4984818398952484,0.7950013875961304,0.694356381893158,0.8105558753013611,0.504361093044281,0.8063640594482422,0.7241337299346924,0.8391180038452148,0.47241657972335815,0.8369981050491333
12,0,0,frame0012.jpg,0.6195565462112427,0.4400511384010315,0.631871223449707,0.428054541349411,0.6402482986450195,0.42718178033828735,0.6476633548736572,0.4259168207645416,0.6080808639526367,0.42764702439308167,0.5996214747428894,0.42631691694259644,0.5913965106010437,0.4242601990699768,0.6568405628204346,0.4194241166114807,0.5820600390434265,0.4149336814880371,0.6296913027763367,0.4455881714820862,0.6040614247322083,0.4443831741809845,0.7030088305473328,0.4422943592071533,0.5376261472702026,0.4675479531288147,0.6645772457122803,0.5299025774002075,0.5590901970863342,0.5511198043823242,0.6435271501541138,0.6118636727333069,0.604009747505188,0.6246851682662964,0.6416994333267212,0.6347627639770508,0.6072698831558228,0.6490933299064636,0.6409015655517578,0.635453462600708,0.6232230067253113,0.6460468769073486,0.6397802233695984,0.6266104578971863,0.6243143677711487,0.6366266012191772,0.6505695581436157,0.5740629434585571,0.5507329702377319,0.57757169008255,0.6718063950538635,0.6947265863418579,0.5209904313087463,0.692956805229187,0.7059825658798218,0.80060875415802,0.49823176860809326,0.7950165271759033,0.6944770812988281,0.8111559748649597,0.5034027099609375,0.806328535079956,0.7240484952926636,0.8392772674560547,0.47262224555015564,0.837100625038147
13,0,0,frame0013.jpg,0.6190344095230103,0.4402432441711426,0.6314655542373657,0.42819756269454956,0.6399506330490112,0.42736977338790894,0.6473488807678223,0.42613357305526733,0.6076954007148743,0.42772310972213745,0.5992192625999451,0.4263775944709778,0.5909532904624939,0.4243166744709015,0.656696081161499,0.419638991355896,0.581502377986908,0.4150491952896118,0.6290946006774902,0.4457845091819763,0.6032452583312988,0.4445631206035614,0.7020142674446106,0.44338351488113403,0.5355768203735352,0.467501699924469,0.6624107360839844,0.5323920249938965,0.5574869513511658,0.5502735376358032,0.6413796544075012,0.6130934953689575,0.6021423935890198,0.6246849894523621,0.6395947337150574,0.6364234685897827,0.6053362488746643,0.649113655090332,0.6389967203140259,0.6373261213302612,0.621350109577179,0.646082878112793,0.6378128528594971,0.6281160116195679,0.6226962208747864,0.63666832447052,0.6504442691802979,0.5751063823699951,0.5498168468475342,0.5779588222503662,0.6703271865844727,0.69577956199646,0.5218680500984192,0.6950252056121826,0.7057442665100098,0.8008672595024109,0.49815112352371216,0.7950712442398071,0.6945251226425171,0.8113980293273926,0.5030443072319031,0.8063008785247803,0.7239426374435425,0.8398048877716064,0.47272664308547974,0.837227463722229
14,0,0,frame0014.jpg,0.6187363266944885,0.44032275676727295,0.6311627626419067,0.42831432819366455,0.6396678686141968,0.4275253117084503,0.6470080614089966,0.4263268709182739,0.607515811920166,0.4277815818786621,0.5990729331970215,0.42643123865127563,0.590768575668335,0.42438217997550964,0.6561071276664734,0.4199891686439514,0.5810332298278809,0.4153897166252136,0.62860107421875,0.44584840536117554,0.6028057336807251,0.44462960958480835,0.6983984112739563,0.4450214207172394,0.5321654081344604,0.4673697352409363,0.6570496559143066,0.5339491963386536,0.553931713104248,0.5493617653846741,0.6373657584190369,0.6139259934425354,0.5960977673530579,0.6244235038757324,0.6357032060623169,0.637445330619812,0.5987037420272827,0.6488258838653564,0.6341506242752075,0.6384913921356201,0.6155543923377991,0.6460390686988831,0.6329065561294556,0.628969669342041,0.617110550403595,0.6366150379180908,0.6488348245620728,0.5770039558410645,0.5481512546539307,0.5791215896606445,0.6692890524864197,0.6964734792709351,0.522524893283844,0.6962623596191406,0.7055346965789795,0.8010178804397583,0.4978448152542114,0.7951676249504089,0.6945737600326538,0.8114821910858154,0.5021830201148987,0.8063411712646484,0.7236810326576233,0.8404852151870728,0.4726901650428772,0.8376632928848267
15,1,0,frame0015.jpg,0.6181791424751282,0.4406062364578247,0.6307980418205261,0.4286723732948303,0.6392145156860352,0.4279700517654419,0.6465507745742798,0.4268888235092163,0.6071107387542725,0.42801642417907715,0.5984869003295898,0.42663317918777466,0.5900923609733582,0.42459267377853394,0.6550287008285522,0.4209904074668884,0.5795681476593018,0.41604459285736084,0.6275044679641724,0.4461226761341095,0.6016709208488464,0.4449455738067627,0.6941112279891968,0.44698554277420044,0.5279996395111084,0.46702122688293457,0.650080680847168,0.5367005467414856,0.5496512651443481,0.5485743284225464,0.6299329996109009,0.6161422729492188,0.5871527194976807,0.6242116689682007,0.6287989616394043,0.6389377117156982,0.5878522396087646,0.6482837796211243,0.6240280866622925,0.6403036713600159,0.6042940020561218,0.64609694480896,0.622850775718689,0.6308803558349609,0.6067831516265869,0.6367364525794983,0.6474488973617554,0.5780657529830933,0.5474380254745483,0.5803552865982056,0.6679188013076782,0.6966883540153503,0.5242075324058533,0.6970230340957642,0.7047364711761475,0.8011270761489868,0.4978053569793701,0.7952061295509338,0.6946768760681152,0.8115923404693604,0.5017672777175903,0.80635666847229,0.7216532230377197,0.8408849835395813,0.47266489267349243,0.8380900621414185
16,1,1,frame0016.jpg,0.6174712181091309,0.44103237986564636,0.6303934454917908,0.4291617274284363,0.6387792229652405,0.4285498261451721,0.6460615992546082,0.4275303781032562,0.6063727736473083,0.4283517003059387,0.5975750088691711,0.42694777250289917,0.5890206098556519,0.4249145984649658,0.653469979763031,0.4219256639480591,0.5774003863334656,0.41677340865135193,0.6258959770202637,0.44658195972442627,0.6001543998718262,0.44537752866744995,0.6901598572731018,0.44903600215911865,0.5228713154792786,0.4669259488582611,0.6433561444282532,0.5384765863418579,0.5433752536773682,0.5488395690917969,0.6185956001281738,0.6168717741966248,0.576791524887085,0.6247639656066895,0.6161226034164429,0.6393915414810181,0.5765691995620728,0.6482973694801331,0.6100810170173645,0.6408399343490601,0.5915541648864746,0.6470807790756226,0.6094403266906738,0.631722092628479,0.5944274067878723,0.6380454897880554,0.6465152502059937,0.5777275562286377,0.54709792137146,0.5807616710662842,0.6673828959465027,0.6962612867355347,0.5254794359207153,0.6972560882568359,0.7044139504432678,0.8016977310180664,0.4974275827407837,0.7955293655395508,0.6951683759689331,0.8129286766052246,0.5010379552841187,0.8068534135818481,0.7208073139190674,0.8416236639022827,0.4726193845272064,0.8387287855148315
17,1,0,frame0017.jpg,0.6165446043014526,0.44131654500961304,0.6296563148498535,0.4295116066932678,0.6380150318145752,0.42892390489578247,0.645255446434021,0.4279128313064575,0.6055602431297302,0.4286395311355591,0.5968117713928223,0.42723169922828674,0.588245689868927,0.42521411180496216,0.6515849232673645,0.422479510307312,0.5754004716873169,0.4172387719154358,0.6243703365325928,0.44679051637649536,0.5986760854721069,0.4456796944141388,0.6860431432723999,0.4518433213233948,0.5184020400047302,0.46664753556251526,0.63600093126297,0.539631187915802,0.5337873697280884,0.5486488342285156,0.6069766283035278,0.6170520782470703,0.5593643188476562,0.6249712705612183,0.6025876998901367,0.6394520998001099,0.5576474070549011,0.6482946872711182,0.5943329334259033,0.6409561038017273,0.5725698471069336,0.647499680519104,0.5947855710983276,0.631933331489563,0.5761402249336243,0.6385425925254822,0.6454930901527405,0.5797479152679443,0.5468814373016357,0.5818174481391907,0.6670252084732056,0.6967149972915649,0.5259493589401245,0.6978988647460938,0.7038209438323975,0.801917552947998,0.49706390500068665,0.796359658241272,0.695255696773529,0.8134344816207886,0.5008724927902222,0.8088572025299072,0.7200455069541931,0.8420141935348511,0.4721347689628601,0.8394865989685059
18,1,0,frame0018.jpg,0.6149959564208984,0.44175541400909424,0.6285572052001953,0.4301362633705139,0.6368377804756165,0.4295167922973633,0.6440235376358032,0.42850902676582336,0.6039824485778809,0.42920857667922974,0.5950564742088318,0.42777273058891296,0.5864612460136414,0.4257575273513794,0.6495428681373596,0.4232157766819,0.5721067190170288,0.4177537262439728,0.6222895383834839,0.44724544882774353,0.5959773659706116,0.44623833894729614,0.6815359592437744,0.45518165826797485,0.5132241249084473,0.4661559462547302,0.6270034313201904,0.5408791303634644,0.5225019454956055,0.5474207401275635,0.5891472697257996,0.6161423325538635,0.541427731513977,0.624477207660675,0.582207202911377,0.6381627321243286,0.5373542308807373,0.6473885774612427,0.5734042525291443,0.6393633484840393,0.5520217418670654,0.6472371816635132,0.5755914449691772,0.6306329965591431,0.5567112565040588,0.6385440826416016,0.6431829929351807,0.581052303314209,0.5463095903396606,0.5820796489715576,0.6660830974578857,0.6964099407196045,0.524834156036377,0.6980825662612915,0.7038270235061646,0.8020021319389343,0.49655404686927795,0.7971979379653931,0.2781022787094116,0.3253737986087799,0.5010323524475098,0.8110105991363525,0.7195543050765991,0.842147946357727,0.4703006148338318,0.8400406837463379
19,1,0,frame0019.jpg,0.613958477973938,0.4419955909252167,0.6275926232337952,0.4306212067604065,0.6356320381164551,0.4299028813838959,0.6425447463989258,0.42886847257614136,0.6030248999595642,0.42976894974708557,0.5939017534255981,0.4283164143562317,0.5853815674781799,0.42633575201034546,0.6468953490257263,0.4234934151172638,0.569279134273529,0.41817528009414673,0.6201821565628052,0.44755885004997253,0.5935376882553101,0.44668763875961304,0.675622820854187,0.45796236395835876,0.5089708566665649,0.4645475149154663,0.6140162944793701,0.5414154529571533,0.508091926574707,0.544524610042572,0.5655375719070435,0.6141918897628784,0.5219622850418091,0.6197567582130432,0.5546942353248596,0.6351311802864075,0.5141189694404602,0.6437298059463501,0.5458106398582458,0.636025607585907,0.5299615263938904,0.6435862183570862,0.5506923794746399,0.6276113986968994,0.5364951491355896,0.635421097278595,0.6412642002105713,0.5842735171318054,0.5460943579673767,0.5834755897521973,0.6629441380500793,0.6958684325218201,0.5234856605529785,0.6975770592689514,0.7037407159805298,0.8010783195495605,0.495421826839447,0.7971947193145752,0.111240915954113,0.13014952838420868,0.5011194348335266,0.8114175200462341,0.7187589406967163,0.8421643972396851,0.4690167009830475,0.8402403593063354
20,1,0,frame0020.jpg,0.6120222806930542,0.44227904081344604,0.625583291053772,0.4313330054283142,0.6333358883857727,0.4304542541503906,0.6399698257446289,0.42937982082366943,0.6013091802597046,0.43041282892227173,0.5921843647956848,0.4287523627281189,0.583889365196228,0.4267435669898987,0.6437108516693115,0.4238601326942444,0.5663594603538513,0.41844242811203003,0.6169741153717041,0.44806236028671265,0.5903527140617371,0.44710105657577515,0.668242335319519,0.4601663649082184,0.5046327114105225,0.4616600275039673,0.594376266002655,0.5416818857192993,0.4947497844696045,0.540780246257782,0.537225604057312,0.6107600927352905,0.49707287549972534,0.6134936213493347,0.5266544222831726,0.6319511532783508,0.4882130026817322,0.6376391649246216,0.515752375125885,0.6312944889068604,0.4990535378456116,0.6370416879653931,0.5208187103271484,0.6232262253761292,0.5056012868881226,0.6289302110671997,0.6390190124511719,0.5891287922859192,0.5442597270011902,0.5867849588394165,0.6606236696243286,0.6957129240036011,0.5189200639724731,0.6985559463500977,0.7032157182693481,0.7988427877426147,0.49473583698272705,0.7971845269203186,0.04449636861681938,0.05205981060862541,0.5020734071731567,0.8113788962364197,0.7182376384735107,0.8415524959564209,0.46841269731521606,0.8405685424804688
